assignment_id,box_id,rfid_tag,box_type,order_id,delivery_zone,assignment_date,turnaround_hours,dwell_hours,dispatch_lag_minutes,sla_status,return_condition,is_returned,days_since_assigned,turnaround_bucket,year_month
BA-20250622-037-0001,BOX-00051,RFID-BOS-051,LARGE,ORD-20250622-037,ZONE-C,2025-06-22,16.16,13.6,35,ON_TIME,GOOD,True,275,12-24h,2025-06
BA-20250622-040-0001,BOX-00001,RFID-BOS-001,LARGE,ORD-20250622-040,ZONE-C,2025-06-22,27.85,24.85,9,LATE,DAMAGED,True,275,24-48h,2025-06
BA-20250622-044-0001,BOX-00014,RFID-BOS-014,LARGE,ORD-20250622-044,ZONE-C,2025-06-22,20.8,17.1,37,ON_TIME,GOOD,True,275,12-24h,2025-06
BA-20250622-045-0001,BOX-00015,RFID-BOS-015,LARGE,ORD-20250622-045,ZONE-B,2025-06-22,24.75,22.02,14,LATE,GOOD,True,275,24-48h,2025-06
BA-20250622-048-0001,BOX-00021,RFID-BOS-021,LARGE,ORD-20250622-048,ZONE-D,2025-06-22,-5.34,-9.87,22,ON_TIME,GOOD,True,275,0-12h,2025-06
BA-20250622-049-0001,BOX-00036,RFID-BOS-036,LARGE,ORD-20250622-049,ZONE-B,2025-06-22,-4.63,-8.77,20,ON_TIME,GOOD,True,275,0-12h,2025-06
BA-20250622-050-0001,BOX-00041,RFID-BOS-041,LARGE,ORD-20250622-050,ZONE-B,2025-06-22,27.63,25.95,8,LATE,GOOD,True,275,24-48h,2025-06
BA-20250622-053-0001,BOX-00048,RFID-BOS-048,LARGE,ORD-20250622-053,ZONE-A,2025-06-22,-8.12,-10.93,25,ON_TIME,GOOD,True,275,0-12h,2025-06
BA-20250622-054-0001,BOX-00051,RFID-BOS-051,LARGE,ORD-20250622-054,ZONE-A,2025-06-22,49.92,46.52,4,LATE,GOOD,True,275,48-72h,2025-06
BA-20250622-055-0001,BOX-00059,RFID-BOS-059,LARGE,ORD-20250622-055,ZONE-A,2025-06-22,24.94,23.08,25,LATE,NEEDS_CLEANING,True,275,24-48h,2025-06
BA-20250622-056-0001,BOX-00074,RFID-BOS-074,LARGE,ORD-20250622-056,ZONE-C,2025-06-22,66.73,64.47,30,LATE,GOOD,True,275,48-72h,2025-06
BA-20250622-058-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250622-058,ZONE-C,2025-06-22,70.14,65.98,25,LATE,GOOD,True,275,48-72h,2025-06
BA-20250622-060-0001,BOX-00012,RFID-BOS-012,LARGE,ORD-20250622-060,ZONE-C,2025-06-22,21.54,19.58,20,ON_TIME,GOOD,True,275,12-24h,2025-06
BA-20250622-061-0001,BOX-00014,RFID-BOS-014,LARGE,ORD-20250622-061,ZONE-C,2025-06-22,25.85,21.7,24,LATE,GOOD,True,275,24-48h,2025-06
BA-20250622-062-0001,BOX-00015,RFID-BOS-015,LARGE,ORD-20250622-062,ZONE-D,2025-06-22,22.76,19.52,18,ON_TIME,GOOD,True,275,12-24h,2025-06
BA-20250623-002-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250623-002,ZONE-B,2025-06-23,25.07,22.33,28,LATE,GOOD,True,274,24-48h,2025-06
BA-20250623-003-0001,BOX-00009,RFID-BOS-009,LARGE,ORD-20250623-003,ZONE-B,2025-06-23,66.8,63.22,7,LATE,GOOD,True,274,48-72h,2025-06
BA-20250623-004-0001,BOX-00012,RFID-BOS-012,LARGE,ORD-20250623-004,ZONE-B,2025-06-23,-7.74,-10.52,14,ON_TIME,DAMAGED,True,274,0-12h,2025-06
BA-20250623-005-0001,BOX-00014,RFID-BOS-014,LARGE,ORD-20250623-005,ZONE-C,2025-06-23,18.14,15.23,43,ON_TIME,DAMAGED,True,274,12-24h,2025-06
BA-20250623-007-0001,BOX-00017,RFID-BOS-017,LARGE,ORD-20250623-007,ZONE-B,2025-06-23,60.5,58.85,9,LATE,NEEDS_CLEANING,True,274,48-72h,2025-06
BA-20250623-011-0001,BOX-00041,RFID-BOS-041,LARGE,ORD-20250623-011,ZONE-B,2025-06-23,22.37,19.47,19,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-013-0001,BOX-00047,RFID-BOS-047,LARGE,ORD-20250623-013,ZONE-A,2025-06-23,27.89,24.1,27,LATE,GOOD,True,274,24-48h,2025-06
BA-20250623-015-0001,BOX-00051,RFID-BOS-051,LARGE,ORD-20250623-015,ZONE-A,2025-06-23,28.25,24.2,37,LATE,GOOD,True,274,24-48h,2025-06
BA-20250623-017-0001,BOX-00074,RFID-BOS-074,LARGE,ORD-20250623-017,ZONE-C,2025-06-23,65.82,64.15,14,LATE,GOOD,True,274,48-72h,2025-06
BA-20250623-020-0001,BOX-00009,RFID-BOS-009,LARGE,ORD-20250623-020,ZONE-A,2025-06-23,22.5,21.08,4,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-026-0001,BOX-00021,RFID-BOS-021,LARGE,ORD-20250623-026,ZONE-A,2025-06-23,17.54,15.82,19,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-027-0001,BOX-00036,RFID-BOS-036,LARGE,ORD-20250623-027,ZONE-D,2025-06-23,30.02,25.17,43,LATE,GOOD,True,274,24-48h,2025-06
BA-20250623-028-0001,BOX-00041,RFID-BOS-041,LARGE,ORD-20250623-028,ZONE-B,2025-06-23,,,42,OUTSTANDING,,False,274,OUTSTANDING,2025-06
BA-20250623-029-0001,BOX-00046,RFID-BOS-046,LARGE,ORD-20250623-029,ZONE-B,2025-06-23,-4.67,-8.32,25,ON_TIME,GOOD,True,274,0-12h,2025-06
BA-20250623-030-0001,BOX-00047,RFID-BOS-047,LARGE,ORD-20250623-030,ZONE-C,2025-06-23,22.79,20.57,29,ON_TIME,NEEDS_CLEANING,True,274,12-24h,2025-06
BA-20250623-031-0001,BOX-00048,RFID-BOS-048,LARGE,ORD-20250623-031,ZONE-B,2025-06-23,3.01,0.05,21,ON_TIME,GOOD,True,274,0-12h,2025-06
BA-20250623-032-0001,BOX-00051,RFID-BOS-051,LARGE,ORD-20250623-032,ZONE-B,2025-06-23,-2.27,-6.28,18,ON_TIME,DAMAGED,True,274,0-12h,2025-06
BA-20250623-033-0001,BOX-00059,RFID-BOS-059,LARGE,ORD-20250623-033,ZONE-A,2025-06-23,4.75,2.98,22,ON_TIME,GOOD,True,274,0-12h,2025-06
BA-20250623-035-0001,BOX-00001,RFID-BOS-001,LARGE,ORD-20250623-035,ZONE-A,2025-06-23,,,7,OUTSTANDING,,False,274,OUTSTANDING,2025-06
BA-20250623-038-0001,BOX-00012,RFID-BOS-012,LARGE,ORD-20250623-038,ZONE-B,2025-06-23,27.39,24.28,31,LATE,GOOD,True,274,24-48h,2025-06
BA-20250623-039-0001,BOX-00014,RFID-BOS-014,LARGE,ORD-20250623-039,ZONE-A,2025-06-23,14.03,12.22,30,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-040-0001,BOX-00015,RFID-BOS-015,LARGE,ORD-20250623-040,ZONE-C,2025-06-23,20.94,17.72,27,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-041-0001,BOX-00017,RFID-BOS-017,LARGE,ORD-20250623-041,ZONE-C,2025-06-23,26.46,23.72,4,LATE,GOOD,True,274,24-48h,2025-06
BA-20250623-042-0001,BOX-00018,RFID-BOS-018,LARGE,ORD-20250623-042,ZONE-B,2025-06-23,-3.37,-5.27,12,ON_TIME,GOOD,True,274,0-12h,2025-06
BA-20250623-043-0001,BOX-00021,RFID-BOS-021,LARGE,ORD-20250623-043,ZONE-C,2025-06-23,14.28,12.0,24,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-044-0001,BOX-00036,RFID-BOS-036,LARGE,ORD-20250623-044,ZONE-B,2025-06-23,26.72,24.28,34,LATE,GOOD,True,274,24-48h,2025-06
BA-20250623-045-0001,BOX-00046,RFID-BOS-046,LARGE,ORD-20250623-045,ZONE-B,2025-06-23,,,45,OUTSTANDING,,False,274,OUTSTANDING,2025-06
BA-20250623-046-0001,BOX-00047,RFID-BOS-047,LARGE,ORD-20250623-046,ZONE-C,2025-06-23,,,23,OUTSTANDING,,False,274,OUTSTANDING,2025-06
BA-20250623-047-0001,BOX-00048,RFID-BOS-048,LARGE,ORD-20250623-047,ZONE-A,2025-06-23,,,11,OUTSTANDING,,False,274,OUTSTANDING,2025-06
BA-20250623-049-0001,BOX-00059,RFID-BOS-059,LARGE,ORD-20250623-049,ZONE-A,2025-06-23,21.94,20.05,30,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-050-0001,BOX-00074,RFID-BOS-074,LARGE,ORD-20250623-050,ZONE-B,2025-06-23,66.69,62.62,21,LATE,GOOD,True,274,48-72h,2025-06
BA-20250623-051-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250623-051,ZONE-A,2025-06-23,0.58,-3.3,30,ON_TIME,GOOD,True,274,0-12h,2025-06
BA-20250623-053-0001,BOX-00012,RFID-BOS-012,LARGE,ORD-20250623-053,ZONE-C,2025-06-23,-6.18,-8.53,47,ON_TIME,GOOD,True,274,0-12h,2025-06
BA-20250623-054-0001,BOX-00014,RFID-BOS-014,LARGE,ORD-20250623-054,ZONE-A,2025-06-23,15.48,11.5,31,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-055-0001,BOX-00015,RFID-BOS-015,LARGE,ORD-20250623-055,ZONE-B,2025-06-23,14.49,12.3,35,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-056-0001,BOX-00017,RFID-BOS-017,LARGE,ORD-20250623-056,ZONE-C,2025-06-23,19.67,16.48,29,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-060-0001,BOX-00051,RFID-BOS-051,LARGE,ORD-20250623-060,ZONE-A,2025-06-23,20.49,16.73,19,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-063-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250623-063,ZONE-C,2025-06-23,-10.91,-12.75,12,ON_TIME,NEEDS_CLEANING,True,274,0-12h,2025-06
BA-20250623-064-0001,BOX-00009,RFID-BOS-009,LARGE,ORD-20250623-064,ZONE-D,2025-06-23,18.74,16.07,20,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-068-0001,BOX-00017,RFID-BOS-017,LARGE,ORD-20250623-068,ZONE-A,2025-06-23,150.12,147.18,40,OVERDUE,GOOD,True,274,72h+,2025-06
BA-20250623-069-0001,BOX-00018,RFID-BOS-018,LARGE,ORD-20250623-069,ZONE-B,2025-06-23,23.0,19.87,38,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-070-0001,BOX-00021,RFID-BOS-021,LARGE,ORD-20250623-070,ZONE-B,2025-06-23,11.21,8.45,12,ON_TIME,GOOD,True,274,0-12h,2025-06
BA-20250623-073-0001,BOX-00059,RFID-BOS-059,LARGE,ORD-20250623-073,ZONE-B,2025-06-23,23.86,19.53,33,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-075-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250623-075,ZONE-B,2025-06-23,70.43,66.28,36,LATE,GOOD,True,274,48-72h,2025-06
BA-20250623-076-0001,BOX-00009,RFID-BOS-009,LARGE,ORD-20250623-076,ZONE-C,2025-06-23,18.09,13.73,32,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-077-0001,BOX-00012,RFID-BOS-012,LARGE,ORD-20250623-077,ZONE-D,2025-06-23,0.38,-3.97,40,ON_TIME,GOOD,True,274,0-12h,2025-06
BA-20250623-081-0001,BOX-00018,RFID-BOS-018,LARGE,ORD-20250623-081,ZONE-C,2025-06-23,26.57,23.87,4,LATE,GOOD,True,274,24-48h,2025-06
BA-20250623-082-0001,BOX-00021,RFID-BOS-021,LARGE,ORD-20250623-082,ZONE-B,2025-06-23,-3.37,-6.83,38,ON_TIME,GOOD,True,274,0-12h,2025-06
BA-20250623-086-0001,BOX-00074,RFID-BOS-074,LARGE,ORD-20250623-086,ZONE-C,2025-06-23,,,9,OUTSTANDING,,False,274,OUTSTANDING,2025-06
BA-20250623-087-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250623-087,ZONE-A,2025-06-23,22.09,20.2,34,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-088-0001,BOX-00009,RFID-BOS-009,LARGE,ORD-20250623-088,ZONE-D,2025-06-23,19.25,16.92,28,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-089-0001,BOX-00012,RFID-BOS-012,LARGE,ORD-20250623-089,ZONE-B,2025-06-23,29.85,27.87,32,LATE,GOOD,True,274,24-48h,2025-06
BA-20250623-090-0001,BOX-00014,RFID-BOS-014,LARGE,ORD-20250623-090,ZONE-B,2025-06-23,22.77,19.68,32,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-092-0001,BOX-00017,RFID-BOS-017,LARGE,ORD-20250623-092,ZONE-C,2025-06-23,-1.05,-5.08,16,ON_TIME,GOOD,True,274,0-12h,2025-06
BA-20250623-093-0001,BOX-00018,RFID-BOS-018,LARGE,ORD-20250623-093,ZONE-B,2025-06-23,26.5,22.63,15,LATE,DAMAGED,True,274,24-48h,2025-06
BA-20250623-094-0001,BOX-00021,RFID-BOS-021,LARGE,ORD-20250623-094,ZONE-D,2025-06-23,-0.19,-3.4,24,ON_TIME,GOOD,True,274,0-12h,2025-06
BA-20250623-095-0001,BOX-00036,RFID-BOS-036,LARGE,ORD-20250623-095,ZONE-C,2025-06-23,39.22,36.8,32,LATE,NEEDS_CLEANING,True,274,24-48h,2025-06
BA-20250623-096-0001,BOX-00051,RFID-BOS-051,LARGE,ORD-20250623-096,ZONE-B,2025-06-23,-6.28,-10.3,27,ON_TIME,NEEDS_CLEANING,True,274,0-12h,2025-06
BA-20250623-097-0001,BOX-00059,RFID-BOS-059,LARGE,ORD-20250623-097,ZONE-B,2025-06-23,43.84,40.6,34,LATE,GOOD,True,274,24-48h,2025-06
BA-20250623-098-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250623-098,ZONE-A,2025-06-23,19.17,17.47,29,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-099-0001,BOX-00009,RFID-BOS-009,LARGE,ORD-20250623-099,ZONE-C,2025-06-23,17.06,13.17,17,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-101-0001,BOX-00014,RFID-BOS-014,LARGE,ORD-20250623-101,ZONE-B,2025-06-23,-8.44,-12.2,10,ON_TIME,GOOD,True,274,0-12h,2025-06
BA-20250623-103-0001,BOX-00017,RFID-BOS-017,LARGE,ORD-20250623-103,ZONE-B,2025-06-23,68.23,65.28,28,LATE,GOOD,True,274,48-72h,2025-06
BA-20250623-104-0001,BOX-00018,RFID-BOS-018,LARGE,ORD-20250623-104,ZONE-A,2025-06-23,15.17,13.57,14,ON_TIME,GOOD,True,274,12-24h,2025-06
BA-20250623-105-0001,BOX-00021,RFID-BOS-021,LARGE,ORD-20250623-105,ZONE-A,2025-06-23,,,21,OUTSTANDING,,False,274,OUTSTANDING,2025-06
BA-20250623-108-0001,BOX-00059,RFID-BOS-059,LARGE,ORD-20250623-108,ZONE-B,2025-06-23,49.42,47.77,6,LATE,GOOD,True,274,48-72h,2025-06
BA-20250623-109-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250623-109,ZONE-A,2025-06-23,159.33,157.63,12,OVERDUE,GOOD,True,274,72h+,2025-06
BA-20250624-001-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250624-001,ZONE-A,2025-06-24,-1.35,-2.8,8,ON_TIME,GOOD,True,273,0-12h,2025-06
BA-20250624-002-0001,BOX-00009,RFID-BOS-009,LARGE,ORD-20250624-002,ZONE-C,2025-06-24,74.62,71.77,16,OVERDUE,GOOD,True,273,72h+,2025-06
BA-20250624-005-0001,BOX-00015,RFID-BOS-015,LARGE,ORD-20250624-005,ZONE-D,2025-06-24,73.32,70.72,23,OVERDUE,GOOD,True,273,72h+,2025-06
BA-20250624-006-0001,BOX-00017,RFID-BOS-017,LARGE,ORD-20250624-006,ZONE-C,2025-06-24,27.52,23.43,19,LATE,GOOD,True,273,24-48h,2025-06
BA-20250624-007-0001,BOX-00018,RFID-BOS-018,LARGE,ORD-20250624-007,ZONE-A,2025-06-24,17.14,14.3,28,ON_TIME,NEEDS_CLEANING,True,273,12-24h,2025-06
BA-20250624-008-0001,BOX-00036,RFID-BOS-036,LARGE,ORD-20250624-008,ZONE-C,2025-06-24,14.68,11.88,16,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-013-0001,BOX-00012,RFID-BOS-012,LARGE,ORD-20250624-013,ZONE-A,2025-06-24,24.12,20.73,4,LATE,GOOD,True,273,24-48h,2025-06
BA-20250624-015-0001,BOX-00015,RFID-BOS-015,LARGE,ORD-20250624-015,ZONE-D,2025-06-24,24.96,21.83,27,LATE,GOOD,True,273,24-48h,2025-06
BA-20250624-016-0001,BOX-00017,RFID-BOS-017,LARGE,ORD-20250624-016,ZONE-D,2025-06-24,16.35,11.95,18,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-018-0001,BOX-00036,RFID-BOS-036,LARGE,ORD-20250624-018,ZONE-A,2025-06-24,21.66,18.85,31,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-019-0001,BOX-00051,RFID-BOS-051,LARGE,ORD-20250624-019,ZONE-A,2025-06-24,37.06,34.3,28,LATE,GOOD,True,273,24-48h,2025-06
BA-20250624-022-0001,BOX-00009,RFID-BOS-009,LARGE,ORD-20250624-022,ZONE-D,2025-06-24,22.92,19.63,32,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-024-0001,BOX-00014,RFID-BOS-014,LARGE,ORD-20250624-024,ZONE-B,2025-06-24,1.32,-1.77,40,ON_TIME,GOOD,True,273,0-12h,2025-06
BA-20250624-025-0001,BOX-00015,RFID-BOS-015,LARGE,ORD-20250624-025,ZONE-C,2025-06-24,22.41,20.37,7,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-026-0001,BOX-00017,RFID-BOS-017,LARGE,ORD-20250624-026,ZONE-B,2025-06-24,15.43,13.9,10,ON_TIME,NEEDS_CLEANING,True,273,12-24h,2025-06
BA-20250624-027-0001,BOX-00018,RFID-BOS-018,LARGE,ORD-20250624-027,ZONE-B,2025-06-24,29.42,25.83,51,LATE,GOOD,True,273,24-48h,2025-06
BA-20250624-028-0001,BOX-00036,RFID-BOS-036,LARGE,ORD-20250624-028,ZONE-C,2025-06-24,25.66,21.2,28,LATE,GOOD,True,273,24-48h,2025-06
BA-20250624-030-0001,BOX-00059,RFID-BOS-059,LARGE,ORD-20250624-030,ZONE-B,2025-06-24,-1.79,-6.13,45,ON_TIME,GOOD,True,273,0-12h,2025-06
BA-20250624-031-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250624-031,ZONE-C,2025-06-24,22.62,20.13,33,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-032-0001,BOX-00009,RFID-BOS-009,LARGE,ORD-20250624-032,ZONE-A,2025-06-24,16.57,12.67,38,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-033-0001,BOX-00012,RFID-BOS-012,LARGE,ORD-20250624-033,ZONE-B,2025-06-24,17.34,14.45,20,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-034-0001,BOX-00014,RFID-BOS-014,LARGE,ORD-20250624-034,ZONE-B,2025-06-24,20.01,17.1,23,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-036-0001,BOX-00017,RFID-BOS-017,LARGE,ORD-20250624-036,ZONE-B,2025-06-24,-5.29,-7.15,18,ON_TIME,GOOD,True,273,0-12h,2025-06
BA-20250624-038-0001,BOX-00036,RFID-BOS-036,LARGE,ORD-20250624-038,ZONE-A,2025-06-24,-3.46,-7.0,13,ON_TIME,GOOD,True,273,0-12h,2025-06
BA-20250624-041-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250624-041,ZONE-B,2025-06-24,13.98,11.22,16,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-042-0001,BOX-00009,RFID-BOS-009,LARGE,ORD-20250624-042,ZONE-C,2025-06-24,,,34,OUTSTANDING,,False,273,OUTSTANDING,2025-06
BA-20250624-043-0001,BOX-00012,RFID-BOS-012,LARGE,ORD-20250624-043,ZONE-C,2025-06-24,16.25,11.65,34,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-045-0001,BOX-00015,RFID-BOS-015,LARGE,ORD-20250624-045,ZONE-A,2025-06-24,16.55,12.48,39,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-046-0001,BOX-00017,RFID-BOS-017,LARGE,ORD-20250624-046,ZONE-B,2025-06-24,19.5,15.47,31,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-050-0001,BOX-00059,RFID-BOS-059,LARGE,ORD-20250624-050,ZONE-C,2025-06-24,21.04,18.48,44,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-051-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250624-051,ZONE-A,2025-06-24,45.75,42.0,22,LATE,GOOD,True,273,24-48h,2025-06
BA-20250624-052-0001,BOX-00012,RFID-BOS-012,LARGE,ORD-20250624-052,ZONE-C,2025-06-24,-3.02,-5.42,34,ON_TIME,NEEDS_CLEANING,True,273,0-12h,2025-06
BA-20250624-055-0001,BOX-00017,RFID-BOS-017,LARGE,ORD-20250624-055,ZONE-D,2025-06-24,-2.99,-7.47,26,ON_TIME,GOOD,True,273,0-12h,2025-06
BA-20250624-058-0001,BOX-00051,RFID-BOS-051,LARGE,ORD-20250624-058,ZONE-C,2025-06-24,18.79,16.37,49,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-061-0001,BOX-00012,RFID-BOS-012,LARGE,ORD-20250624-061,ZONE-A,2025-06-24,28.5,24.58,37,LATE,GOOD,True,273,24-48h,2025-06
BA-20250624-063-0001,BOX-00015,RFID-BOS-015,LARGE,ORD-20250624-063,ZONE-B,2025-06-24,17.71,14.43,29,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-065-0001,BOX-00018,RFID-BOS-018,LARGE,ORD-20250624-065,ZONE-B,2025-06-24,24.72,22.95,15,LATE,GOOD,True,273,24-48h,2025-06
BA-20250624-068-0001,BOX-00059,RFID-BOS-059,LARGE,ORD-20250624-068,ZONE-C,2025-06-24,22.07,18.68,32,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-069-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250624-069,ZONE-A,2025-06-24,25.15,21.55,10,LATE,GOOD,True,273,24-48h,2025-06
BA-20250624-070-0001,BOX-00012,RFID-BOS-012,LARGE,ORD-20250624-070,ZONE-A,2025-06-24,45.99,44.28,18,LATE,GOOD,True,273,24-48h,2025-06
BA-20250624-073-0001,BOX-00017,RFID-BOS-017,LARGE,ORD-20250624-073,ZONE-C,2025-06-24,19.7,17.55,19,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-074-0001,BOX-00018,RFID-BOS-018,LARGE,ORD-20250624-074,ZONE-C,2025-06-24,27.76,23.58,18,LATE,GOOD,True,273,24-48h,2025-06
BA-20250624-075-0001,BOX-00036,RFID-BOS-036,LARGE,ORD-20250624-075,ZONE-B,2025-06-24,16.1,11.8,46,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-077-0001,BOX-00059,RFID-BOS-059,LARGE,ORD-20250624-077,ZONE-B,2025-06-24,89.67,86.55,29,OVERDUE,GOOD,True,273,72h+,2025-06
BA-20250624-082-0001,BOX-00017,RFID-BOS-017,LARGE,ORD-20250624-082,ZONE-B,2025-06-24,22.94,18.83,36,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-083-0001,BOX-00018,RFID-BOS-018,LARGE,ORD-20250624-083,ZONE-C,2025-06-24,22.88,19.5,29,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-084-0001,BOX-00036,RFID-BOS-036,LARGE,ORD-20250624-084,ZONE-C,2025-06-24,15.98,14.1,15,ON_TIME,NEEDS_CLEANING,True,273,12-24h,2025-06
BA-20250624-087-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250624-087,ZONE-A,2025-06-24,16.77,13.98,16,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250624-088-0001,BOX-00012,RFID-BOS-012,LARGE,ORD-20250624-088,ZONE-C,2025-06-24,-8.6,-11.98,19,ON_TIME,DAMAGED,True,273,0-12h,2025-06
BA-20250624-089-0001,BOX-00014,RFID-BOS-014,LARGE,ORD-20250624-089,ZONE-B,2025-06-24,15.24,11.07,40,ON_TIME,NEEDS_CLEANING,True,273,12-24h,2025-06
BA-20250624-092-0001,BOX-00018,RFID-BOS-018,LARGE,ORD-20250624-092,ZONE-B,2025-06-24,-4.19,-8.43,41,ON_TIME,GOOD,True,273,0-12h,2025-06
BA-20250624-093-0001,BOX-00036,RFID-BOS-036,LARGE,ORD-20250624-093,ZONE-A,2025-06-24,-12.4,-14.12,24,ON_TIME,GOOD,True,273,0-12h,2025-06
BA-20250624-094-0001,BOX-00051,RFID-BOS-051,LARGE,ORD-20250624-094,ZONE-C,2025-06-24,,,31,OUTSTANDING,,False,273,OUTSTANDING,2025-06
BA-20250624-095-0001,BOX-00059,RFID-BOS-059,LARGE,ORD-20250624-095,ZONE-B,2025-06-24,76.76,72.33,44,OVERDUE,GOOD,True,273,72h+,2025-06
BA-20250624-096-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250624-096,ZONE-A,2025-06-24,23.37,20.28,37,ON_TIME,NEEDS_CLEANING,True,273,12-24h,2025-06
BA-20250624-097-0001,BOX-00012,RFID-BOS-012,LARGE,ORD-20250624-097,ZONE-C,2025-06-24,24.91,23.2,5,LATE,GOOD,True,273,24-48h,2025-06
BA-20250624-098-0001,BOX-00014,RFID-BOS-014,LARGE,ORD-20250624-098,ZONE-A,2025-06-24,13.71,12.23,13,ON_TIME,GOOD,True,273,12-24h,2025-06
BA-20250625-001-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250625-001,ZONE-B,2025-06-25,50.83,47.05,17,LATE,GOOD,True,272,48-72h,2025-06
BA-20250625-004-0001,BOX-00015,RFID-BOS-015,LARGE,ORD-20250625-004,ZONE-A,2025-06-25,76.02,72.32,12,OVERDUE,GOOD,True,272,72h+,2025-06
BA-20250625-005-0001,BOX-00017,RFID-BOS-017,LARGE,ORD-20250625-005,ZONE-B,2025-06-25,18.12,16.18,31,ON_TIME,GOOD,True,272,12-24h,2025-06
BA-20250625-006-0001,BOX-00018,RFID-BOS-018,LARGE,ORD-20250625-006,ZONE-B,2025-06-25,17.94,13.9,25,ON_TIME,GOOD,True,272,12-24h,2025-06
BA-20250625-007-0001,BOX-00036,RFID-BOS-036,LARGE,ORD-20250625-007,ZONE-D,2025-06-25,22.71,20.75,4,ON_TIME,GOOD,True,272,12-24h,2025-06
BA-20250625-008-0001,BOX-00059,RFID-BOS-059,LARGE,ORD-20250625-008,ZONE-B,2025-06-25,17.33,15.43,17,ON_TIME,GOOD,True,272,12-24h,2025-06
BA-20250625-009-0001,BOX-00002,RFID-BOS-002,LARGE,ORD-20250625-009,ZONE-C,2025-06-25,22.09,19.87,25,ON_TIME,GOOD,True,272,12-24h,2025-06
BA-20250625-012-0001,BOX-00015,RFID-BOS-015,LARGE,ORD-20250625-012,ZONE-B,2025-06-25,16.13,12.98,29,ON_TIME,GOOD,True,272,12-24h,2025-06
BA-20250625-014-0001,BOX-00018,RFID-BOS-018,LARGE,ORD-20250625-014,ZONE-C,2025-06-25,-6.16,-9.48,43,ON_TIME,GOOD,True,272,0-12h,2025-06
