assignment_id,order_id,box_id,rfid_tag,box_type,box_capacity,sequence_number,subsequence,lifecycle_phase,sla_status,assigned_at,dispatched_at,delivered_at,picked_up_at,returned_at,return_condition,turnaround_hours,dispatch_lag_minutes,dwell_hours,days_since_assigned,is_returned,assignment_date
BA-20250621-001-0001,ORD-20250621-001,BOX-00069,RFID-BOS-069,MEDIUM,4,1,0001,COMPLETED,ON_TIME,2025-06-21 18:33:54,2025-06-21 19:18:48,2025-06-21 19:42:54,2025-06-22 10:51:20,2025-06-22 13:51:20,GOOD,19.29,45,15.15,276,True,2025-06-21
BA-20250621-002-0001,ORD-20250621-002,BOX-00073,RFID-BOS-073,MEDIUM,4,2,0001,COMPLETED,LATE,2025-06-21 09:45:11,2025-06-21 10:14:23,2025-06-21 11:02:11,2025-06-22 08:46:07,2025-06-22 10:46:07,GOOD,25.02,29,21.73,276,True,2025-06-21
BA-20250621-003-0001,ORD-20250621-003,BOX-00077,RFID-BOS-077,MEDIUM,4,3,0001,COMPLETED,OVERDUE,2025-06-21 10:57:30,2025-06-21 11:23:46,2025-06-21 11:43:30,2025-06-24 15:22:51,2025-06-24 16:22:51,GOOD,77.42,26,75.65,276,True,2025-06-21
BA-20250621-004-0001,ORD-20250621-004,BOX-00078,RFID-BOS-078,MEDIUM,4,4,0001,COMPLETED,ON_TIME,2025-06-21 16:25:45,2025-06-21 17:07:23,2025-06-21 17:33:45,2025-06-22 06:02:21,2025-06-22 08:02:21,GOOD,15.61,42,12.48,276,True,2025-06-21
BA-20250621-005-0001,ORD-20250621-005,BOX-00069,RFID-BOS-069,MEDIUM,4,5,0001,COMPLETED,LATE,2025-06-21 18:32:16,2025-06-21 18:59:30,2025-06-21 19:28:16,2025-06-23 08:32:37,2025-06-23 09:32:37,GOOD,39.01,27,37.07,276,True,2025-06-21
BA-20250621-006-0001,ORD-20250621-006,BOX-00073,RFID-BOS-073,MEDIUM,4,6,0001,COMPLETED,ON_TIME,2025-06-21 14:05:32,2025-06-21 14:28:17,2025-06-21 15:15:32,2025-06-22 09:52:28,2025-06-22 12:52:28,DAMAGED,22.78,23,18.62,276,True,2025-06-21
BA-20250621-007-0001,ORD-20250621-007,BOX-00077,RFID-BOS-077,MEDIUM,4,7,0001,COMPLETED,ON_TIME,2025-06-21 17:43:42,2025-06-21 18:19:09,2025-06-21 19:29:42,2025-06-21 06:07:21,2025-06-21 09:07:21,GOOD,-8.61,36,-13.37,276,True,2025-06-21
BA-20250621-008-0001,ORD-20250621-008,BOX-00078,RFID-BOS-078,MEDIUM,4,8,0001,COMPLETED,LATE,2025-06-21 11:19:19,2025-06-21 11:39:22,2025-06-21 12:01:19,2025-06-22 10:05:10,2025-06-22 13:05:10,GOOD,25.76,20,22.07,276,True,2025-06-21
BA-20250621-009-0001,ORD-20250621-009,BOX-00069,RFID-BOS-069,MEDIUM,4,9,0001,COMPLETED,ON_TIME,2025-06-21 17:26:58,2025-06-21 18:02:02,2025-06-21 18:49:58,2025-06-21 06:41:55,2025-06-21 08:41:55,NEEDS_CLEANING,-8.75,36,-12.13,276,True,2025-06-21
BA-20250621-010-0001,ORD-20250621-010,BOX-00073,RFID-BOS-073,MEDIUM,4,10,0001,COMPLETED,LATE,2025-06-21 13:23:35,2025-06-21 13:44:09,2025-06-21 14:09:35,2025-06-23 12:47:37,2025-06-23 14:47:37,GOOD,49.4,21,46.63,276,True,2025-06-21
BA-20250621-011-0001,ORD-20250621-011,BOX-00077,RFID-BOS-077,MEDIUM,4,11,0001,COMPLETED,LATE,2025-06-21 15:20:31,2025-06-21 15:59:39,2025-06-21 16:36:31,2025-06-22 12:26:18,2025-06-22 15:26:18,DAMAGED,24.1,39,19.83,276,True,2025-06-21
BA-20250621-012-0001,ORD-20250621-012,BOX-00078,RFID-BOS-078,MEDIUM,4,12,0001,COMPLETED,OVERDUE,2025-06-21 14:46:09,2025-06-21 15:10:40,2025-06-21 15:32:09,2025-06-26 11:24:05,2025-06-26 14:24:05,GOOD,119.63,24,115.87,276,True,2025-06-21
BA-20250621-013-0001,ORD-20250621-013,BOX-00069,RFID-BOS-069,MEDIUM,4,13,0001,COMPLETED,ON_TIME,2025-06-21 15:13:47,2025-06-21 15:51:02,2025-06-21 16:36:47,2025-06-22 08:36:39,2025-06-22 11:36:39,GOOD,20.38,38,16.0,276,True,2025-06-21
BA-20250621-014-0001,ORD-20250621-014,BOX-00073,RFID-BOS-073,MEDIUM,4,14,0001,COMPLETED,ON_TIME,2025-06-21 19:50:29,2025-06-21 20:14:02,2025-06-21 20:41:29,2025-06-21 11:39:28,2025-06-21 12:39:28,GOOD,-7.18,24,-9.03,276,True,2025-06-21
BA-20250621-015-0001,ORD-20250621-015,BOX-00077,RFID-BOS-077,MEDIUM,4,15,0001,COMPLETED,LATE,2025-06-21 14:21:44,2025-06-21 14:33:40,2025-06-21 15:03:44,2025-06-24 09:08:55,2025-06-24 10:08:55,NEEDS_CLEANING,67.79,12,66.08,276,True,2025-06-21
BA-20250621-016-0001,ORD-20250621-016,BOX-00078,RFID-BOS-078,MEDIUM,4,16,0001,COMPLETED,ON_TIME,2025-06-21 18:20:29,2025-06-21 19:02:57,2025-06-21 19:29:29,2025-06-21 06:16:53,2025-06-21 08:16:53,GOOD,-10.06,42,-13.22,276,True,2025-06-21
BA-20250621-017-0001,ORD-20250621-017,BOX-00069,RFID-BOS-069,MEDIUM,4,17,0001,COMPLETED,LATE,2025-06-21 11:53:09,2025-06-21 12:37:16,2025-06-21 13:28:09,2025-06-23 08:06:03,2025-06-23 11:06:03,GOOD,47.22,44,42.63,276,True,2025-06-21
BA-20250621-018-0001,ORD-20250621-018,BOX-00073,RFID-BOS-073,MEDIUM,4,18,0001,COMPLETED,LATE,2025-06-21 08:34:12,2025-06-21 09:09:24,2025-06-21 10:00:12,2025-06-23 06:47:31,2025-06-23 09:47:31,GOOD,49.22,35,44.78,276,True,2025-06-21
BA-20250621-019-0001,ORD-20250621-019,BOX-00077,RFID-BOS-077,MEDIUM,4,19,0001,COMPLETED,LATE,2025-06-21 19:06:17,2025-06-21 19:47:23,2025-06-21 20:26:17,2025-06-24 08:45:18,2025-06-24 09:45:18,GOOD,62.65,41,60.32,276,True,2025-06-21
BA-20250621-020-0001,ORD-20250621-020,BOX-00078,RFID-BOS-078,MEDIUM,4,20,0001,IN_TRANSIT,OUTSTANDING,2025-06-21 12:31:05,2025-06-21 13:02:36,,,,,,31,,276,False,2025-06-21
BA-20250621-021-0001,ORD-20250621-021,BOX-00069,RFID-BOS-069,MEDIUM,4,21,0001,COMPLETED,ON_TIME,2025-06-21 18:15:19,2025-06-21 18:43:28,2025-06-21 19:37:19,2025-06-22 09:56:23,2025-06-22 10:56:23,NEEDS_CLEANING,16.68,28,14.32,276,True,2025-06-21
BA-20250621-022-0001,ORD-20250621-022,BOX-00073,RFID-BOS-073,MEDIUM,4,22,0001,COMPLETED,ON_TIME,2025-06-21 20:19:57,2025-06-21 20:27:05,2025-06-21 21:18:57,2025-06-22 09:31:47,2025-06-22 11:31:47,GOOD,15.2,8,12.22,276,True,2025-06-21
BA-20250621-023-0001,ORD-20250621-023,BOX-00077,RFID-BOS-077,MEDIUM,4,23,0001,COMPLETED,ON_TIME,2025-06-21 19:19:43,2025-06-21 19:34:49,2025-06-21 20:05:43,2025-06-22 09:02:05,2025-06-22 11:02:05,NEEDS_CLEANING,15.71,15,12.95,276,True,2025-06-21
BA-20250621-024-0001,ORD-20250621-024,BOX-00069,RFID-BOS-069,MEDIUM,4,24,0001,COMPLETED,LATE,2025-06-21 12:36:38,2025-06-21 12:50:20,2025-06-21 14:01:38,2025-06-22 12:30:47,2025-06-22 13:30:47,GOOD,24.9,14,22.48,276,True,2025-06-21
BA-20250621-025-0001,ORD-20250621-025,BOX-00073,RFID-BOS-073,MEDIUM,4,25,0001,COMPLETED,LATE,2025-06-21 10:43:47,2025-06-21 11:01:30,2025-06-21 11:37:47,2025-06-22 11:15:19,2025-06-22 14:15:19,GOOD,27.53,18,23.63,276,True,2025-06-21
BA-20250621-026-0001,ORD-20250621-026,BOX-00077,RFID-BOS-077,MEDIUM,4,26,0001,COMPLETED,OVERDUE,2025-06-21 11:13:24,2025-06-21 11:42:00,2025-06-21 12:00:24,2025-06-24 08:50:50,2025-06-24 11:50:50,GOOD,72.62,29,68.83,276,True,2025-06-21
BA-20250621-027-0001,ORD-20250621-027,BOX-00069,RFID-BOS-069,MEDIUM,4,27,0001,COMPLETED,ON_TIME,2025-06-21 10:58:31,2025-06-21 11:32:42,2025-06-21 12:23:31,2025-06-21 13:05:44,2025-06-21 14:05:44,GOOD,3.12,34,0.7,276,True,2025-06-21
BA-20250621-028-0001,ORD-20250621-028,BOX-00073,RFID-BOS-073,MEDIUM,4,28,0001,COMPLETED,ON_TIME,2025-06-21 11:21:20,2025-06-21 12:06:25,2025-06-21 12:25:20,2025-06-21 10:02:19,2025-06-21 11:02:19,NEEDS_CLEANING,-0.32,45,-2.38,276,True,2025-06-21
BA-20250621-029-0001,ORD-20250621-029,BOX-00077,RFID-BOS-077,MEDIUM,4,29,0001,COMPLETED,ON_TIME,2025-06-21 19:40:47,2025-06-21 20:29:53,2025-06-21 21:21:47,2025-06-22 10:30:13,2025-06-22 13:30:13,GOOD,17.82,49,13.15,276,True,2025-06-21
BA-20250621-030-0001,ORD-20250621-030,BOX-00069,RFID-BOS-069,MEDIUM,4,30,0001,COMPLETED,LATE,2025-06-21 11:30:43,2025-06-21 11:56:33,2025-06-21 12:22:43,2025-06-22 08:59:04,2025-06-22 11:59:04,GOOD,24.47,26,20.62,276,True,2025-06-21
BA-20250621-031-0001,ORD-20250621-031,BOX-00073,RFID-BOS-073,MEDIUM,4,31,0001,COMPLETED,LATE,2025-06-21 19:08:51,2025-06-21 19:33:56,2025-06-21 20:04:51,2025-06-23 07:10:32,2025-06-23 09:10:32,NEEDS_CLEANING,38.03,25,35.1,276,True,2025-06-21
BA-20250621-032-0001,ORD-20250621-032,BOX-00077,RFID-BOS-077,MEDIUM,4,32,0001,COMPLETED,ON_TIME,2025-06-21 13:45:40,2025-06-21 14:19:47,2025-06-21 14:44:40,2025-06-22 10:01:13,2025-06-22 13:01:13,NEEDS_CLEANING,23.26,34,19.28,276,True,2025-06-21
BA-20250621-033-0001,ORD-20250621-033,BOX-00069,RFID-BOS-069,MEDIUM,4,33,0001,COMPLETED,ON_TIME,2025-06-21 10:04:34,2025-06-21 10:47:50,2025-06-21 11:10:34,2025-06-22 06:04:36,2025-06-22 08:04:36,NEEDS_CLEANING,22.0,43,18.9,276,True,2025-06-21
BA-20250621-034-0001,ORD-20250621-034,BOX-00073,RFID-BOS-073,MEDIUM,4,34,0001,COMPLETED,ON_TIME,2025-06-21 18:08:10,2025-06-21 18:24:57,2025-06-21 19:11:10,2025-06-22 10:45:19,2025-06-22 13:45:19,GOOD,19.62,16,15.57,276,True,2025-06-21
BA-20250621-035-0001,ORD-20250621-035,BOX-00077,RFID-BOS-077,MEDIUM,4,35,0001,COMPLETED,ON_TIME,2025-06-21 13:56:06,2025-06-21 14:21:11,2025-06-21 14:46:06,2025-06-21 06:16:02,2025-06-21 09:16:02,GOOD,-4.67,25,-8.5,276,True,2025-06-21
BA-20250621-036-0001,ORD-20250621-036,BOX-00069,RFID-BOS-069,MEDIUM,4,36,0001,COMPLETED,ON_TIME,2025-06-21 20:10:15,2025-06-21 20:48:10,2025-06-21 21:13:15,2025-06-22 11:06:23,2025-06-22 12:06:23,GOOD,15.94,38,13.88,276,True,2025-06-21
BA-20250621-037-0001,ORD-20250621-037,BOX-00073,RFID-BOS-073,MEDIUM,4,37,0001,COMPLETED,ON_TIME,2025-06-21 22:14:34,2025-06-21 22:26:58,2025-06-21 22:49:34,2025-06-22 08:01:57,2025-06-22 09:01:57,GOOD,10.79,12,9.2,276,True,2025-06-21
BA-20250621-038-0001,ORD-20250621-038,BOX-00077,RFID-BOS-077,MEDIUM,4,38,0001,COMPLETED,ON_TIME,2025-06-21 16:01:23,2025-06-21 16:17:55,2025-06-21 16:44:23,2025-06-22 12:08:58,2025-06-22 15:08:58,GOOD,23.13,16,19.4,276,True,2025-06-21
BA-20250621-039-0001,ORD-20250621-039,BOX-00069,RFID-BOS-069,MEDIUM,4,39,0001,COMPLETED,OVERDUE,2025-06-21 12:00:45,2025-06-21 12:14:14,2025-06-21 12:41:45,2025-06-24 12:56:18,2025-06-24 15:56:18,GOOD,75.93,14,72.25,276,True,2025-06-21
BA-20250621-040-0001,ORD-20250621-040,BOX-00073,RFID-BOS-073,MEDIUM,4,40,0001,COMPLETED,ON_TIME,2025-06-21 20:14:51,2025-06-21 20:48:32,2025-06-21 21:23:51,2025-06-22 11:22:55,2025-06-22 14:22:55,GOOD,18.13,34,13.98,276,True,2025-06-21
BA-20250621-041-0001,ORD-20250621-041,BOX-00077,RFID-BOS-077,MEDIUM,4,41,0001,COMPLETED,ON_TIME,2025-06-21 11:26:40,2025-06-21 11:50:42,2025-06-21 12:46:40,2025-06-21 08:06:50,2025-06-21 09:06:50,GOOD,-2.33,24,-4.67,276,True,2025-06-21
BA-20250621-042-0001,ORD-20250621-042,BOX-00069,RFID-BOS-069,MEDIUM,4,42,0001,COMPLETED,ON_TIME,2025-06-21 20:33:04,2025-06-21 21:09:43,2025-06-21 21:39:04,2025-06-22 07:18:14,2025-06-22 09:18:14,GOOD,12.75,36,9.65,276,True,2025-06-21
BA-20250621-043-0001,ORD-20250621-043,BOX-00073,RFID-BOS-073,MEDIUM,4,43,0001,COMPLETED,ON_TIME,2025-06-21 16:28:59,2025-06-21 16:40:22,2025-06-21 17:30:59,2025-06-21 07:56:20,2025-06-21 08:56:20,GOOD,-7.54,12,-9.57,276,True,2025-06-21
BA-20250621-044-0001,ORD-20250621-044,BOX-00077,RFID-BOS-077,MEDIUM,4,44,0001,COMPLETED,ON_TIME,2025-06-21 11:45:27,2025-06-21 12:17:23,2025-06-21 12:47:27,2025-06-22 09:58:49,2025-06-22 10:58:49,GOOD,23.22,32,21.18,276,True,2025-06-21
BA-20250621-045-0001,ORD-20250621-045,BOX-00069,RFID-BOS-069,MEDIUM,4,45,0001,COMPLETED,ON_TIME,2025-06-21 15:23:10,2025-06-21 15:43:28,2025-06-21 16:22:10,2025-06-22 12:23:35,2025-06-22 13:23:35,GOOD,22.01,20,20.02,276,True,2025-06-21
BA-20250621-046-0001,ORD-20250621-046,BOX-00073,RFID-BOS-073,MEDIUM,4,46,0001,COMPLETED,LATE,2025-06-21 10:58:49,2025-06-21 11:40:02,2025-06-21 12:10:49,2025-06-22 10:17:31,2025-06-22 13:17:31,GOOD,26.31,42,22.12,276,True,2025-06-21
BA-20250621-047-0001,ORD-20250621-047,BOX-00077,RFID-BOS-077,MEDIUM,4,47,0001,COMPLETED,ON_TIME,2025-06-21 12:29:50,2025-06-21 12:59:28,2025-06-21 13:27:50,2025-06-22 07:22:48,2025-06-22 09:22:48,GOOD,20.88,30,17.92,276,True,2025-06-21
BA-20250621-048-0001,ORD-20250621-048,BOX-00069,RFID-BOS-069,MEDIUM,4,48,0001,COMPLETED,ON_TIME,2025-06-21 17:57:59,2025-06-21 18:31:45,2025-06-21 19:20:59,2025-06-21 12:40:23,2025-06-21 14:40:23,GOOD,-3.29,34,-6.67,276,True,2025-06-21
BA-20250621-049-0001,ORD-20250621-049,BOX-00073,RFID-BOS-073,MEDIUM,4,49,0001,COMPLETED,ON_TIME,2025-06-21 14:22:56,2025-06-21 14:45:43,2025-06-21 16:10:56,2025-06-21 10:27:55,2025-06-21 12:27:55,DAMAGED,-1.92,23,-5.72,276,True,2025-06-21
BA-20250621-050-0001,ORD-20250621-050,BOX-00077,RFID-BOS-077,MEDIUM,4,50,0001,COMPLETED,ON_TIME,2025-06-21 11:35:25,2025-06-21 11:51:15,2025-06-21 12:35:25,2025-06-21 08:21:33,2025-06-21 10:21:33,GOOD,-1.23,16,-4.23,276,True,2025-06-21
BA-20250621-051-0001,ORD-20250621-051,BOX-00069,RFID-BOS-069,MEDIUM,4,51,0001,COMPLETED,ON_TIME,2025-06-21 11:39:31,2025-06-21 12:06:48,2025-06-21 13:01:31,2025-06-22 10:25:31,2025-06-22 11:25:31,GOOD,23.77,27,21.4,276,True,2025-06-21
BA-20250621-052-0001,ORD-20250621-052,BOX-00073,RFID-BOS-073,MEDIUM,4,52,0001,COMPLETED,LATE,2025-06-21 19:01:44,2025-06-21 19:19:00,2025-06-21 19:57:44,2025-06-24 10:14:39,2025-06-24 12:14:39,GOOD,65.22,18,62.28,276,True,2025-06-21
BA-20250621-053-0001,ORD-20250621-053,BOX-00077,RFID-BOS-077,MEDIUM,4,53,0001,COMPLETED,ON_TIME,2025-06-21 17:58:30,2025-06-21 18:20:44,2025-06-21 18:51:30,2025-06-21 10:24:28,2025-06-21 11:24:28,GOOD,-6.57,22,-8.45,276,True,2025-06-21
BA-20250621-054-0001,ORD-20250621-054,BOX-00069,RFID-BOS-069,MEDIUM,4,54,0001,COMPLETED,ON_TIME,2025-06-21 16:19:49,2025-06-21 16:42:45,2025-06-21 17:09:49,2025-06-22 08:24:37,2025-06-22 11:24:37,NEEDS_CLEANING,19.08,23,15.25,276,True,2025-06-21
BA-20250621-055-0001,ORD-20250621-055,BOX-00073,RFID-BOS-073,MEDIUM,4,55,0001,COMPLETED,ON_TIME,2025-06-21 15:27:13,2025-06-21 16:02:24,2025-06-21 16:54:13,2025-06-22 08:04:30,2025-06-22 09:04:30,GOOD,17.62,35,15.17,276,True,2025-06-21
BA-20250621-056-0001,ORD-20250621-056,BOX-00077,RFID-BOS-077,MEDIUM,4,56,0001,COMPLETED,ON_TIME,2025-06-21 13:54:07,2025-06-21 14:25:50,2025-06-21 15:12:07,2025-06-22 06:29:13,2025-06-22 08:29:13,GOOD,18.59,31,15.28,276,True,2025-06-21
BA-20250621-057-0001,ORD-20250621-057,BOX-00069,RFID-BOS-069,MEDIUM,4,57,0001,COMPLETED,LATE,2025-06-21 19:24:09,2025-06-21 19:56:22,2025-06-21 20:20:09,2025-06-23 09:36:25,2025-06-23 11:36:25,DAMAGED,40.2,32,37.27,276,True,2025-06-21
BA-20250621-058-0001,ORD-20250621-058,BOX-00073,RFID-BOS-073,MEDIUM,4,58,0001,IN_TRANSIT,OUTSTANDING,2025-06-21 19:25:30,2025-06-21 19:52:12,,,,,,27,,276,False,2025-06-21
BA-20250621-059-0001,ORD-20250621-059,BOX-00077,RFID-BOS-077,MEDIUM,4,59,0001,COMPLETED,ON_TIME,2025-06-21 07:24:29,2025-06-21 08:04:51,2025-06-21 08:23:29,2025-06-21 09:51:57,2025-06-21 10:51:57,GOOD,3.46,40,1.47,276,True,2025-06-21
BA-20250621-060-0001,ORD-20250621-060,BOX-00069,RFID-BOS-069,MEDIUM,4,60,0001,COMPLETED,ON_TIME,2025-06-21 18:44:27,2025-06-21 18:58:49,2025-06-21 19:24:27,2025-06-21 11:56:59,2025-06-21 12:56:59,GOOD,-5.79,14,-7.47,276,True,2025-06-21
BA-20250621-061-0001,ORD-20250621-061,BOX-00077,RFID-BOS-077,MEDIUM,4,61,0001,COMPLETED,LATE,2025-06-21 11:50:22,2025-06-21 12:21:49,2025-06-21 12:50:22,2025-06-22 12:33:12,2025-06-22 13:33:12,GOOD,25.71,31,23.72,276,True,2025-06-21
BA-20250621-062-0001,ORD-20250621-062,BOX-00069,RFID-BOS-069,MEDIUM,4,62,0001,COMPLETED,OVERDUE,2025-06-21 16:47:25,2025-06-21 17:18:21,2025-06-21 17:59:25,2025-06-27 10:10:28,2025-06-27 13:10:28,GOOD,140.38,31,136.18,276,True,2025-06-21
BA-20250621-063-0001,ORD-20250621-063,BOX-00077,RFID-BOS-077,MEDIUM,4,63,0001,COMPLETED,LATE,2025-06-21 12:15:24,2025-06-21 12:51:22,2025-06-21 13:30:24,2025-06-22 11:52:16,2025-06-22 14:52:16,GOOD,26.61,36,22.37,276,True,2025-06-21
BA-20250621-064-0001,ORD-20250621-064,BOX-00069,RFID-BOS-069,MEDIUM,4,64,0001,COMPLETED,ON_TIME,2025-06-21 19:13:59,2025-06-21 20:01:59,2025-06-21 20:26:59,2025-06-22 08:42:02,2025-06-22 09:42:02,GOOD,14.47,48,12.27,276,True,2025-06-21
BA-20250621-065-0001,ORD-20250621-065,BOX-00077,RFID-BOS-077,MEDIUM,4,65,0001,COMPLETED,ON_TIME,2025-06-21 12:38:01,2025-06-21 12:48:44,2025-06-21 13:32:01,2025-06-22 09:25:11,2025-06-22 10:25:11,GOOD,21.79,10,19.88,276,True,2025-06-21
BA-20250621-066-0001,ORD-20250621-066,BOX-00069,RFID-BOS-069,MEDIUM,4,66,0001,COMPLETED,ON_TIME,2025-06-21 16:28:28,2025-06-21 16:47:39,2025-06-21 17:17:28,2025-06-22 11:19:54,2025-06-22 12:19:54,NEEDS_CLEANING,19.86,19,18.03,276,True,2025-06-21
BA-20250621-067-0001,ORD-20250621-067,BOX-00077,RFID-BOS-077,MEDIUM,4,67,0001,COMPLETED,ON_TIME,2025-06-21 20:58:46,2025-06-21 21:36:14,2025-06-21 22:48:46,2025-06-22 12:00:25,2025-06-22 13:00:25,GOOD,16.03,38,13.2,276,True,2025-06-21
BA-20250621-068-0001,ORD-20250621-068,BOX-00069,RFID-BOS-069,MEDIUM,4,68,0001,COMPLETED,ON_TIME,2025-06-21 13:03:46,2025-06-21 13:10:14,2025-06-21 13:34:46,2025-06-22 08:30:04,2025-06-22 11:30:04,GOOD,22.44,7,18.93,276,True,2025-06-21
BA-20250621-069-0001,ORD-20250621-069,BOX-00077,RFID-BOS-077,MEDIUM,4,69,0001,COMPLETED,OVERDUE,2025-06-21 21:15:54,2025-06-21 21:40:18,2025-06-21 22:20:54,2025-06-28 10:21:04,2025-06-28 13:21:04,GOOD,160.09,25,156.02,276,True,2025-06-21
BA-20250621-070-0001,ORD-20250621-070,BOX-00069,RFID-BOS-069,MEDIUM,4,70,0001,COMPLETED,OVERDUE,2025-06-21 11:42:00,2025-06-21 12:11:25,2025-06-21 12:52:00,2025-06-26 08:10:41,2025-06-26 11:10:41,NEEDS_CLEANING,119.48,29,115.3,276,True,2025-06-21
BA-20250621-071-0001,ORD-20250621-071,BOX-00077,RFID-BOS-077,MEDIUM,4,71,0001,IN_TRANSIT,OUTSTANDING,2025-06-21 08:27:52,2025-06-21 09:14:21,,,,,,47,,276,False,2025-06-21
BA-20250621-072-0001,ORD-20250621-072,BOX-00069,RFID-BOS-069,MEDIUM,4,72,0001,COMPLETED,LATE,2025-06-21 09:01:31,2025-06-21 09:09:20,2025-06-21 09:34:31,2025-06-22 14:05:04,2025-06-22 17:05:04,GOOD,32.06,8,28.52,276,True,2025-06-21
BA-20250621-073-0001,ORD-20250621-073,BOX-00069,RFID-BOS-069,MEDIUM,4,73,0001,COMPLETED,ON_TIME,2025-06-21 12:50:04,2025-06-21 13:25:26,2025-06-21 13:55:04,2025-06-22 08:09:07,2025-06-22 11:09:07,GOOD,22.32,35,18.23,276,True,2025-06-21
BA-20250621-074-0001,ORD-20250621-074,BOX-00069,RFID-BOS-069,MEDIUM,4,74,0001,COMPLETED,LATE,2025-06-21 07:43:58,2025-06-21 08:09:47,2025-06-21 08:33:58,2025-06-22 11:31:13,2025-06-22 14:31:13,GOOD,30.79,26,26.97,276,True,2025-06-21
BA-20250622-001-0001,ORD-20250622-001,BOX-00069,RFID-BOS-069,MEDIUM,4,1,0001,COMPLETED,ON_TIME,2025-06-22 16:34:39,2025-06-22 16:44:57,2025-06-22 17:31:39,2025-06-22 13:14:13,2025-06-22 15:14:13,GOOD,-1.34,10,-4.28,275,True,2025-06-22
BA-20250622-002-0001,ORD-20250622-002,BOX-00069,RFID-BOS-069,MEDIUM,4,2,0001,COMPLETED,LATE,2025-06-22 11:35:08,2025-06-22 11:49:04,2025-06-22 12:45:08,2025-06-23 09:09:34,2025-06-23 12:09:34,GOOD,24.57,14,20.4,275,True,2025-06-22
BA-20250622-003-0001,ORD-20250622-003,BOX-00069,RFID-BOS-069,MEDIUM,4,3,0001,COMPLETED,ON_TIME,2025-06-22 18:19:33,2025-06-22 19:09:27,2025-06-22 19:46:33,2025-06-23 10:20:50,2025-06-23 11:20:50,GOOD,17.02,50,14.57,275,True,2025-06-22
BA-20250622-004-0001,ORD-20250622-004,BOX-00069,RFID-BOS-069,MEDIUM,4,4,0001,COMPLETED,ON_TIME,2025-06-22 16:57:45,2025-06-22 17:23:21,2025-06-22 17:44:45,2025-06-22 12:17:04,2025-06-22 13:17:04,DAMAGED,-3.68,26,-5.45,275,True,2025-06-22
BA-20250622-005-0001,ORD-20250622-005,BOX-00069,RFID-BOS-069,MEDIUM,4,5,0001,COMPLETED,ON_TIME,2025-06-22 16:45:28,2025-06-22 16:59:13,2025-06-22 17:23:28,2025-06-23 10:22:02,2025-06-23 12:22:02,GOOD,19.61,14,16.98,275,True,2025-06-22
BA-20250622-006-0001,ORD-20250622-006,BOX-00069,RFID-BOS-069,MEDIUM,4,6,0001,COMPLETED,LATE,2025-06-22 14:06:37,2025-06-22 14:18:46,2025-06-22 14:44:37,2025-06-25 09:49:17,2025-06-25 10:49:17,GOOD,68.71,12,67.08,275,True,2025-06-22
BA-20250622-007-0001,ORD-20250622-007,BOX-00069,RFID-BOS-069,MEDIUM,4,7,0001,COMPLETED,ON_TIME,2025-06-22 22:02:36,2025-06-22 22:05:17,2025-06-22 22:58:36,2025-06-23 07:29:31,2025-06-23 10:29:31,GOOD,12.45,3,8.52,275,True,2025-06-22
BA-20250622-008-0001,ORD-20250622-008,BOX-00069,RFID-BOS-069,MEDIUM,4,8,0001,COMPLETED,LATE,2025-06-22 10:47:19,2025-06-22 11:28:06,2025-06-22 12:05:19,2025-06-23 12:37:40,2025-06-23 13:37:40,GOOD,26.84,41,24.53,275,True,2025-06-22
BA-20250622-009-0001,ORD-20250622-009,BOX-00069,RFID-BOS-069,MEDIUM,4,9,0001,COMPLETED,LATE,2025-06-22 10:22:06,2025-06-22 11:00:41,2025-06-22 11:48:06,2025-06-25 07:19:41,2025-06-25 10:19:41,GOOD,71.96,38,67.52,275,True,2025-06-22
BA-20250622-010-0001,ORD-20250622-010,BOX-00069,RFID-BOS-069,MEDIUM,4,10,0001,COMPLETED,ON_TIME,2025-06-22 14:21:00,2025-06-22 14:30:02,2025-06-22 15:28:00,2025-06-23 07:54:47,2025-06-23 10:54:47,GOOD,20.56,9,16.43,275,True,2025-06-22
BA-20250622-011-0001,ORD-20250622-011,BOX-00069,RFID-BOS-069,MEDIUM,4,11,0001,COMPLETED,ON_TIME,2025-06-22 11:02:50,2025-06-22 11:13:52,2025-06-22 11:48:50,2025-06-22 09:04:28,2025-06-22 11:04:28,GOOD,0.03,11,-2.73,275,True,2025-06-22
BA-20250622-012-0001,ORD-20250622-012,BOX-00069,RFID-BOS-069,MEDIUM,4,12,0001,COMPLETED,ON_TIME,2025-06-22 19:34:10,2025-06-22 19:37:06,2025-06-22 20:16:10,2025-06-23 10:27:34,2025-06-23 12:27:34,GOOD,16.89,3,14.18,275,True,2025-06-22
BA-20250622-013-0001,ORD-20250622-013,BOX-00069,RFID-BOS-069,MEDIUM,4,13,0001,COMPLETED,ON_TIME,2025-06-22 18:47:32,2025-06-22 19:04:27,2025-06-22 19:44:32,2025-06-23 11:38:00,2025-06-23 12:38:00,GOOD,17.84,17,15.9,275,True,2025-06-22
BA-20250622-014-0001,ORD-20250622-014,BOX-00069,RFID-BOS-069,MEDIUM,4,14,0001,COMPLETED,LATE,2025-06-22 22:08:24,2025-06-22 22:26:29,2025-06-22 22:48:24,2025-06-24 09:15:09,2025-06-24 10:15:09,GOOD,36.11,18,34.45,275,True,2025-06-22
